"data_type";"title";"description";"street";"postal";"district";"long";"lat"
"glascontainer";"356";;"hof van tichelen 30";"2020";;"4.3853307340000356";"51.182516441000075"
"glascontainer";"466";;"julius de geyterstraat 93";"2020";;"4.3783489070000314";"51.184506685000031"
"glascontainer";"485";;"de bosschaertstraat 249";"2020";;"4.3861983720000239";"51.185279856000079"
"glascontainer";"484";;"jan ligthartplein null";"2020";;"4.3880613140000264";"51.187291446000074"
"glascontainer";"344";;"alfred coolstraat 31";"2020";;"4.3917646600000353";"51.188393462000079"
"glascontainer";"481";;"jan de voslei 23";"2020";;"4.3890570250000565";"51.188236410000059"
"glascontainer";"478";;"vlaamsekunstlaan 1";"2020";;"4.394602419000023";"51.189144662000047"
"glascontainer";"082";;"kielpark null";"2020";;"4.3862999560000731";"51.190796242000033"
"glascontainer";"180";;"kielpark null";"2020";;"4.3863787720000573";"51.190796230000046"
"glascontainer";"505";;"jan denucestraat null";"2020";;"4.3896694840000237";"51.195648770000048"
"glascontainer";"501";;"volhardingstraat 89";"2020";;"4.3905067910000639";"51.193627234000076"
"glascontainer";"094";;"camille huysmanslaan 39";"2020";;"4.3956139450000364";"51.191456179000056"
"glascontainer";"181";;"camille huysmanslaan 39";"2020";;"4.3955207850000306";"51.191438197000082"
"glascontainer";"636";;"zaanstraat 2";"2020";;"4.3790856620000227";"51.191382431000079"
"glascontainer";"237";;"pieter rottierstraat null";"2020";;"4.3791577410000286";"51.193151693000061"
"glascontainer";"465";;"vert larockstraat 8";"2020";;"4.3753890690000503";"51.192706311000052"
"glascontainer";"473";;"alfons de cockstraat 60";"2020";;"4.3738196170000379";"51.18973511300004"
"glascontainer";"625";;"alfons de cockstraat 1";"2020";;"4.3764630150000698";"51.188897581000049"
"glascontainer";"626";;"alfons de cockstraat 1";"2020";;"4.3765489740000589";"51.188870564000069"
"glascontainer";"377";;"jan davidlei 72";"2020";;"4.3743208600000685";"51.188055851000058"
"glascontainer";"008";;"kielsbroek null";"2020";;"4.371534979000046";"51.198090834000027"
"glascontainer";"197";;"kielsbroek null";"2020";;"4.371406008000065";"51.198095342000045"
"glascontainer";"193";;"kielsbroek null";"2020";;"4.3715063180000584";"51.198027808000063"
"glascontainer";"005";;"kielsbroek null";"2020";;"4.3713916670000685";"51.198027812000078"
"glascontainer";"381";;"kielsbroek 22";"2020";;"4.3763716380000233";"51.198090569000044"
"glascontainer";"030";;"kronenburgstraat 55";"2000";;"4.4000705120000703";"51.211790161000067"
"glascontainer";"144";;"kronenburgstraat 55";"2000";;"4.4001502650000361";"51.211790139000072"
"glascontainer";"406";;"nationalstraat 111";"2000";;"4.398018511000032";"51.214078129000029"
"glascontainer";"418";;"kloosterstraat 143";"2000";;"4.3942969340000673";"51.214367048000042"
"glascontainer";"209";;"sint-andriestraat 24";"2000";;"4.3960850780000555";"51.214959352000051"
"glascontainer";"623";;"maria-henriettalei 2";"2018";;"4.4100767500000302";"51.211168017000034"
"glascontainer";"048";;"brialmontlei 7";"2018";;"4.4185759180000446";"51.210032537000075"
"glascontainer";"134";;"brialmontlei 7";"2018";;"4.4185220530000606";"51.209964985000056"
"glascontainer";"250";;"hemelstraat 37";"2018";;"4.4104344030000675";"51.20931493900008"
"glascontainer";"256";;"jacob jordaensstraat 91";"2018";;"4.4131944660000499";"51.207956694000075"
"glascontainer";"624";;"isabellalei 1";"2018";;"4.4150669280000443";"51.206694481000056"
"glascontainer";"204";;"sint-vincentiusstraat 45";"2018";;"4.4136045970000737";"51.205653218000066"
"glascontainer";"255";;"belgielei 132";"2018";;"4.4164635700000758";"51.204886179000027"
"glascontainer";"213";;"mechelsesteenweg 216";"2018";;"4.4119964670000513";"51.202072150000049"
"glascontainer";"273";;"boomgaardstraat 27";"2018";;"4.4183316940000736";"51.199839491000034"
"glascontainer";"257";;"prins albertlei 15";"2018";;"4.4129163950000247";"51.198602744000027"
"glascontainer";"392";;"victor jacobslei null";"2600";;"4.4251149340000211";"51.197972320000076"
"glascontainer";"476";;"weidestraat 1";"2600";;"4.4285150920000547";"51.200302089000047"
"glascontainer";"629";;"de villegasstraat 41";"2600";;"4.4241531680000321";"51.195770831000061"
"glascontainer";"627";;"vredestraat 150";"2600";;"4.4276502990000495";"51.196991159000049"
"glascontainer";"369";;"helenalei 1";"2018";;"4.4215339710000308";"51.20175843800007"
"glascontainer";"305";;"uitbreidingstraat 184";"2600";;"4.4212543190000702";"51.192451792000043"
"glascontainer";"317";;"de wittestraat 52";"2600";;"4.415681090000021";"51.193743830000074"
"glascontainer";"290";;"frans van hombeeckplein 12";"2600";;"4.4173223230000644";"51.194756845000029"
"glascontainer";"633";;"viaduct-dam 2";"2060";;"4.4210839090000604";"51.229986283000073"
"glascontainer";"643";;"frans halsplein 1";"2000";;"4.4115843250000353";"51.220607405000067"
"glascontainer";"363";;"hogeweg 4";"2600";;"4.4183993630000487";"51.196141754000053"
"glascontainer";"615";;"uitbreidingstraat 552";"2600";;"4.4348816550000265";"51.201855199000079"
"glascontainer";"1158";;"kielsbroek 22";"2020";;"4.3763429690000635";"51.198018538000042"
"glascontainer";"409";;"kielsevest null";"2020";;"4.3927731810000523";"51.197930628000051"
"glascontainer";"366";;"desguinlei 244";"2020";;"4.3988876550000668";"51.196885185000042"
"glascontainer";"258";;"markgravelei 90";"2020";;"4.4024541150000687";"51.198589945000037"
"glascontainer";"274";;"bosmanslei 35";"2020";;"4.4027235280000241";"51.194776716000035"
"glascontainer";"619";;"fransenplaats 3";"2020";;"4.3979268620000198";"51.200621577000049"
"glascontainer";"236";;"broederminstraat 36";"2020";;"4.3945957740000381";"51.202369135000026"
"glascontainer";"401";;"lange elsenstraat 3";"2020";;"4.3938146910000455";"51.202391828000032"
"glascontainer";"226";;"troonplaats null";"2020";;"4.3918087080000419";"51.203382678000025"
"glascontainer";"460";;"monyignystraat 115";"2020";;"4.3914704580000716";"51.200609555000028"
"glascontainer";"020";;"haantjeslei 128";"2020";;"4.4022699180000586";"51.20140821800004"
"glascontainer";"117";;"haantjeslei 128";"2020";;"4.4023343920000571";"51.201376685000071"
"glascontainer";"047";;"lange lozanastraat 72";"2020";;"4.4045726580000633";"51.204527358000064"
"glascontainer";"153";;"lange lozanastraat 72";"2020";;"4.4045941200000698";"51.204473331000031"
"glascontainer";"472";;"solvynstraat 48";"2020";;"4.4012344670000516";"51.206387656000061"
"glascontainer";"461";;"vogelzanglaan null";"2020";;"4.4017885240000396";"51.189919383000074"
"glascontainer";"207";;"van der zweepstraat 12";"2000";;"4.3852774810000597";"51.206934965000073"
"glascontainer";"285";;"verviersstraat null";"2000";;"4.3883127480000326";"51.208208841000044"
"glascontainer";"078";;"waalsekaai null";"2000";;"4.3904824360000703";"51.210637825000049"
"glascontainer";"142";;"waalsekaai null";"2000";;"4.390532768000071";"51.21067292400005"
"glascontainer";"031";;"vlaamsekaai 1";"2000";;"4.3935126020000439";"51.212083588000041"
"glascontainer";"130";;"vlaamsekaai 1";"2000";;"4.3935461530000453";"51.212122195000063"
"glascontainer";"605";;"verschansingstraat 2";"2000";;"4.3922363270000346";"51.208527552000078"
"glascontainer";"639";;"kasteelstraat null";"2000";;"4.3927101230000289";"51.206189350000045"
"glascontainer";"631";;"baron dhanislaan null";"2000";;"4.3900735430000282";"51.205951582000068"
"glascontainer";"632";;"baron dhanislaan null";"2000";;"4.3901168780000717";"51.20596869600007"
"glascontainer";"282";;"tolstraat 45A";"2000";;"4.3995978250000576";"51.209758032000082"
"glascontainer";"233";;"begijnenvest 79";"2000";;"4.4057580190000749";"51.210984926000037"
"glascontainer";"519";;"burchtse weel 104";"2050";;"4.3534505290000425";"51.212222419000057"
"glascontainer";"608";;"varkensmarkt 1";"2000";;"4.4074613280000676";"51.224873720000062"
"glascontainer";"407";;"bataviastraat null";"2000";;"4.4039145430000417";"51.231076610000059"
"glascontainer";"191";;"maria pijpelincxstraat 1";"2000";;"4.4093273160000308";"51.216220031000034"
"glascontainer";"062";;"maria pijpelincxstraat 1";"2000";;"4.4093290200000297";"51.216204993000076"
"glascontainer";"638";;"entrepotplaats null";"2000";;"4.4116608930000325";"51.228060044000074"
"glascontainer";"371";;"napelsstraat 37";"2000";;"4.4109401400000365";"51.232655082000065"
"glascontainer";"380";;"londenstraat 24";"2000";;"4.409462248000068";"51.230954299000075"
"glascontainer";"396";;"spitsenstraat null";"2030";;"4.417272343000036";"51.232097671000076"
"glascontainer";"617";;"drukkerijstraat 36";"2000";;"4.3992143020000753";"51.216859127000077"
"glascontainer";"618";;"drukkerijstraat 38";"2000";;"4.3992142620000436";"51.216800765000073"
"glascontainer";"402";;"vrijdagmarkt 9";"2000";;"4.3990540110000325";"51.218259896000063"
"glascontainer";"038";;"sint-jansvliet 2";"2000";;"4.3955848820000369";"51.218645952000031"
"glascontainer";"137";;"sint-jansvliet 2";"2000";;"4.3956344370000693";"51.218630382000072"
"glascontainer";"370";;"vlasmarkt 26";"2000";;"4.3975122970000484";"51.219680412000059"
"glascontainer";"128";;"groenplaats 26";"2000";;"4.401743692000025";"51.219515852000029"
"glascontainer";"053";;"groenplaats 26";"2000";;"4.4018242310000346";"51.219515829000045"
"glascontainer";"607";;"oude koornmarkt 28";"2000";;"4.3998173530000599";"51.220158365000032"
"glascontainer";"600";;"suikerrui 34";"2000";;"4.3989565210000592";"51.220687726000051"
"glascontainer";"601";;"grote markt 25";"2000";;"4.4008660310000209";"51.22132147800005"
"glascontainer";"602";;"grote markt 25";"2000";;"4.4008845060000681";"51.22131603400004"
"glascontainer";"414";;"oudaan 5";"2000";;"4.402989147000028";"51.21591548300006"
"glascontainer";"045";;"orgelstraat 2";"2000";;"4.4078078580000692";"51.215827729000068"
"glascontainer";"147";;"orgelstraat 2";"2000";;"4.4078873170000747";"51.21582770200007"
"glascontainer";"620";;"lange gasthuisstraat 45";"2000";;"4.4050174430000766";"51.213750427000036"
"glascontainer";"379";;"sint-pietersvliet null";"2000";;"4.4005405900000483";"51.225987630000077"
"glascontainer";"647";;"frans halsplein 1";"2000";;"4.4115767860000688";"51.220596172000057"
"glascontainer";"410";;"jezusstraat 35";"2000";;"4.4134349470000416";"51.218918085000041"
"glascontainer";"604";;"keizerstraat 71";"2000";;"4.4100943320000283";"51.221356595000032"
"glascontainer";"276";;"franklin rooseveltplaats null";"2060";;"4.4165736290000268";"51.21991915600006"
"glascontainer";"611";;"korte winkelhaakstraat null";"2060";;"4.4233443100000613";"51.219526494000036"
"glascontainer";"606";;"offerandestraat 114";"2060";;"4.4273895760000528";"51.221321259000035"
"glascontainer";"616";;"duinstraat 15";"2060";;"4.4268878580000433";"51.221992388000047"
"glascontainer";"449";;"sint-elisabethstraat 57";"2060";;"4.4240036650000434";"51.222704874000044"
"glascontainer";"614";;"hollanstraat 5";"2060";;"4.4198060300000748";"51.224493779000056"
"glascontainer";"203";;"osystraat 16";"2060";;"4.4183164220000322";"51.222018020000064"
"glascontainer";"275";;"de coninckplein 6";"2060";;"4.4204080980000526";"51.221383321000076"
"glascontainer";"051";;"sint-jansplein 32";"2060";;"4.4185016460000384";"51.22482205700004"
"glascontainer";"044";;"blancefloerlaan 181";"2050";;"4.3709795860000327";"51.219120423000049"
"glascontainer";"143";;"blancefloerlaan 181";"2050";;"4.3710406020000505";"51.219120206000071"
"glascontainer";"648";;"breydelstraat 26";"2018";;"4.4192488300000718";"51.21829548200003"
"glascontainer";"387";;"achturendagstraat 27";"2660";;"4.3380639720000431";"51.171337793000077"
"glascontainer";"649";;"maria-henriettalei 113";"2660";;"4.3519180200000278";"51.181325426000058"
"glascontainer";"129";;"sint-jansplein 31";"2060";;"4.4185705740000571";"51.224825119000059"
"glascontainer";"152";;"sint-jansplein 61";"2060";;"4.4169616150000479";"51.225815128000079"
"glascontainer";"046";;"sint-jansplein 61";"2060";;"4.4170108530000221";"51.225824383000031"
"glascontainer";"231";;"van de wervestraat null";"2060";;"4.4157289190000597";"51.228867083000068"
"glascontainer";"206";;"ellermanstraat 36";"2060";;"4.417271233000065";"51.229892862000042"
"glascontainer";"442";;"oranjestraat 94";"2060";;"4.4231286520000594";"51.227951800000028"
"glascontainer";"436";;"everaertsstraat 72";"2060";;"4.4251465050000434";"51.227177923000056"
"glascontainer";"637";;"ossenmarkt 31";"2000";;"4.4134352560000707";"51.221903357000031"
"glascontainer";"228";;"maria-theresialei 1";"2018";;"4.4153352740000287";"51.215071629000079"
"glascontainer";"635";;"breydelstraat 26";"2018";;"4.4192543890000593";"51.218326795000053"
"glascontainer";"621";;"viaductdam 86";"2060";;"4.4244272700000238";"51.23213915000008"
"glascontainer";"622";;"damplein 27";"2060";;"4.4258509040000718";"51.231719410000039"
"glascontainer";"354";;"noordschippersdok null";"2060";;"4.4301063030000591";"51.233656579000069"
"glascontainer";"372";;"kalverstraat 4";"2060";;"4.4318903590000218";"51.230643216000033"
"glascontainer";"393";;"kalverstraat null";"2060";;"4.4323892730000694";"51.229598217000046"
"glascontainer";"475";;"kalverstraat 6";"2060";;"4.437404789000027";"51.227269687000046"
"glascontainer";"050";;"noordersingel null";"2140";;"4.446661104000043";"51.224022522000041"
"glascontainer";"148";;"noordersingel null";"2140";;"4.4467037890000256";"51.224039545000039"
"glascontainer";"425";;"guldensporenstraat 4";"2140";;"4.4414015620000669";"51.223050777000026"
"glascontainer";"628";;"groeningerplein null";"2140";;"4.4388466530000414";"51.219893715000069"
"glascontainer";"445";;"jan borluutplein 4";"2140";;"4.4410837230000766";"51.219915893000064"
"glascontainer";"431";;"helmstraat 163";"2140";;"4.4388496970000233";"51.218562539000061"
"glascontainer";"451";;"wijnegemstraat 40";"2140";;"4.4435803240000382";"51.218993567000041"
"glascontainer";"373";;"hof ter lo 6B";"2140";;"4.4462417850000406";"51.218983033000029"
"glascontainer";"389";;"hof ter lo null";"2140";;"4.4482801360000508";"51.22045660100008"
"glascontainer";"422";;"nijverheidstraat null";"2140";;"4.4277853070000219";"51.226395741000033"
"glascontainer";"390";;"carnotstraat 91";"2060";;"4.4256607760000293";"51.218274361000056"
"glascontainer";"417";;"carnotstraat 129";"2060";;"4.4274495730000467";"51.217812730000048"
"glascontainer";"650";;"ploegstraat 10";"2018";;"4.4236967870000399";"51.214523664000069"
"glascontainer";"603";;"kerkstraat 80";"2060";;"4.4315124210000363";"51.218739507000066"
"glascontainer";"642";;"maarschalk montgomeryplein 4";"2140";;"4.4377100090000567";"51.211774761000072"
"glascontainer";"355";;"luitenant naeyaertplein 30";"2140";;"4.4392113110000651";"51.210277402000031"
"glascontainer";"386";;"fonteinstraat 50";"2140";;"4.4422607380000727";"51.211642680000068"
"glascontainer";"398";;"gravinstraat 48";"2140";;"4.4438286960000255";"51.215027745000043"
"glascontainer";"443";;"delareystraat 3";"2140";;"4.4408300610000424";"51.215790010000035"
"glascontainer";"052";;"drink null";"2140";;"4.435067641000046";"51.214950673000033"
"glascontainer";"135";;"drink null";"2140";;"4.4350915530000634";"51.214988123000069"
"glascontainer";"453";;"laar 29";"2140";;"4.4343127700000764";"51.21671905200003"
"glascontainer";"424";;"lange beeldekensstraat 322";"2060";;"4.4364978210000459";"51.222563667000031"
"glascontainer";"609";;"pothoekstraat 98";"2060";;"4.4365879390000487";"51.223460296000042"
"glascontainer";"612";;"frans de cortstraat 3";"2060";;"4.4333476310000606";"51.224201153000081"
"glascontainer";"613";;"lange stuivenbergstraat 82";"2060";;"4.4317826900000341";"51.224387895000064"
"glascontainer";"440";;"pompoenstraat 2";"2060";;"4.4334107590000258";"51.226975356000025"
"glascontainer";"281";;"stuivenbergplein null";"2060";;"4.4308650880000755";"51.227151015000061"
"glascontainer";"029";;"wilgenstraat null";"2060";;"4.4271104500000433";"51.225305792000029"
"glascontainer";"132";;"wilgenstraat null";"2060";;"4.4271511670000336";"51.225310419000039"
"glascontainer";"651";;"coremansstraat  ";"2600";;"4.4213786580000374";"51.189830157000074"
"glascontainer";"367";;"elisabethlaan 42";"2600";;"4.4233309270000518";"51.187850708000042"
"glascontainer";"400";;"floralienlaan null";"2600";;"4.418650446000072";"51.186703062000049"
"glascontainer";"221";;"floralienlaan 298";"2600";;"4.4239535490000321";"51.181994002000067"
"glascontainer";"644";;"strijdhoflaan 116";"2600";;"4.4282625270000722";"51.183138647000078"
"glascontainer";"263";;"fruithoflaan 11";"2600";;"4.4345968910000693";"51.180485757000042"
"glascontainer";"202";;"ringlaan 1";"2600";;"4.4326919820000512";"51.17981111000006"
"glascontainer";"054";;"de roest d'alkemadelaan null";"2600";;"4.4328376410000487";"51.183379039000044"
"glascontainer";"175";;"de roest d'alkemadelaan null";"2600";;"4.4328476320000618";"51.18334430200008"
"glascontainer";"286";;"rooiplein 6";"2600";;"4.4355218790000208";"51.185010802000079"
"glascontainer";"056";;"flor alpaertsstraat null";"2600";;"4.4388605980000762";"51.182854560000067"
"glascontainer";"163";;"flor alpaertsstraat null";"2600";;"4.4388957220000407";"51.182826117000047"
"glascontainer";"055";;"fruithoflaan 99";"2600";;"4.4414154170000302";"51.184535947000029"
"glascontainer";"169";;"fruithoflaan 99";"2600";;"4.4414455260000523";"51.184510670000066"
"glascontainer";"374";;"spoorwegstraat 79";"2600";;"4.4408711360000552";"51.189856708000036"
"glascontainer";"069";;"kanunnik peetersstraat 82";"2600";;"4.4329325200000653";"51.190139234000071"
"glascontainer";"171";;"kanunnik peetersstraat 82";"2600";;"4.4329525820000413";"51.190104491000056"
"glascontainer";"352";;"henri prostlaan 5";"2600";;"4.4297799800000348";"51.188600074000078"
"glascontainer";"357";;"polygoonstraat 49";"2600";;"4.4325100110000335";"51.19343275600005"
"glascontainer";"058";;"arbeidersstraat null";"2600";;"4.4374861410000221";"51.19430453800004"
"glascontainer";"158";;"arbeidersstraat null";"2600";;"4.4374308990000486";"51.194326673000035"
"glascontainer";"057";;"arbeidersstraat null";"2600";;"4.4374509220000391";"51.19427614600005"
"glascontainer";"172";;"arbeidersstraat null";"2600";;"4.4373956850000695";"51.194301436000046"
"glascontainer";"261";;"corneel van reethstraat 7";"2600";;"4.4377225930000463";"51.197821863000058"
"glascontainer";"278";;"edelgesteentenstraat 85";"2600";;"4.4414452070000721";"51.196995482000034"
"glascontainer";"316";;"dianalaan 176";"2600";;"4.4443123420000461";"51.19553804800006"
"glascontainer";"397";;"passendalestraat 40";"2600";;"4.4466285490000246";"51.195268132000081"
